t,x(t),v(t),F(t) (added)
13.20011,-4.872915,-0.01813459,-13.3512
13.22011,-4.873204,-0.02073105,-13.3512
13.24011,-4.873558,-0.02405511,-13.3512
13.26011,-4.873974,-0.02705292,-13.3512
13.28011,-4.874339,-0.02342275,-13.3512
13.30011,-4.874718,-0.02513918,-13.3512
13.32012,-4.875009,-0.02052605,-13.3512
13.34012,-4.8753,-0.02060388,-13.3512
13.36012,-4.875661,-0.02504075,-13.3512
13.38012,-4.875821,-0.01287556,-13.3512
13.40012,-4.87602,-0.01649559,-13.3512
13.42012,-4.876261,-0.01828676,-13.3512
13.44012,-4.876557,-0.02116747,-13.3512
13.46012,-4.876923,-0.02459574,-13.3512
13.48012,-4.877347,-0.02747074,-13.3512
13.50012,-4.877715,-0.02355164,-13.3512
13.52012,-4.878089,-0.02486496,-13.3512
13.54012,-4.878376,-0.02036685,-13.3512
13.56012,-4.878665,-0.0205557,-13.3512
13.58012,-4.879025,-0.02499378,-13.3512
13.60012,-4.879184,-0.01290104,-13.3512
13.62012,-4.879385,-0.01659209,-13.3512
13.64012,-4.879629,-0.01840121,-13.3512
13.66012,-4.879927,-0.02123399,-13.3512
13.68012,-4.880293,-0.02462369,-13.3512
13.70012,-4.880716,-0.02738775,-13.3512
13.72012,-4.881081,-0.02337962,-13.3512
13.74012,-4.881457,-0.02504052,-13.3512
13.76013,-4.881748,-0.02047302,-13.3512
13.78013,-4.882038,-0.02051459,-13.3512
13.80013,-4.882398,-0.02506061,-13.3512
13.82013,-4.882558,-0.01276833,-13.3512
13.84013,-4.882753,-0.01630348,-13.3512
13.86013,-4.882991,-0.01813489,-13.3512
13.88013,-4.883281,-0.02078244,-13.3512
13.90013,-4.883637,-0.02414215,-13.3512
13.92013,-4.884054,-0.02712031,-13.3512
13.94013,-4.884419,-0.02343106,-13.3512
13.96013,-4.884797,-0.02506492,-13.3512
13.98013,-4.885087,-0.02045722,-13.3512
14.00013,-4.885376,-0.02054535,-13.3512
14.02013,-4.885736,-0.02500002,-13.3512
14.04013,-4.885896,-0.0128538,-13.3512
14.06013,-4.886095,-0.01648246,-13.3512
14.08013,-4.886336,-0.01829477,-13.3512
14.10013,-4.886633,-0.02122682,-13.3512
14.12013,-4.887,-0.02469929,-13.3512
14.14013,-4.887425,-0.02753413,-13.3512
14.16013,-4.887793,-0.02354562,-13.3512
14.18013,-4.888166,-0.02478039,-13.3512
14.20014,-4.888451,-0.02030507,-13.3512
14.22014,-4.88874,-0.02051356,-13.3512
14.24014,-4.889099,-0.02495852,-13.3512
14.26014,-4.889258,-0.01288244,-13.3512
14.28014,-4.889459,-0.01657192,-13.3512
14.30014,-4.889702,-0.01839453,-13.3512
14.32014,-4.89,-0.02126715,-13.3512
14.34014,-4.890368,-0.02467297,-13.3512
14.36014,-4.890791,-0.02741399,-13.3512
14.38014,-4.891156,-0.02336781,-13.3512
14.40014,-4.891531,-0.02497959,-13.3512
14.42014,-4.89182,-0.02042083,-13.3512
14.44014,-4.892109,-0.02047957,-13.3512
14.46014,-4.892469,-0.02503927,-13.3512
14.48014,-4.892629,-0.01275694,-13.3512
14.50014,-4.892825,-0.01630285,-13.3512
14.52014,-4.893063,-0.0181279,-13.3512
14.54014,-4.893353,-0.02084698,-13.3512
14.56014,-4.893711,-0.02423888,-13.3512
14.58014,-4.89413,-0.027207,-13.3512
14.60014,-4.894495,-0.02342828,-13.3512
14.62014,-4.894872,-0.0249944,-13.3512
14.64015,-4.89516,-0.02041444,-13.3512
14.66015,-4.89545,-0.02051498,-13.3512
14.68015,-4.895809,-0.02495557,-13.3512
14.70015,-4.895967,-0.01282494,-13.3512
14.72015,-4.896166,-0.01647317,-13.3512
14.74015,-4.896407,-0.01827984,-13.3512
14.76015,-4.896705,-0.0212779,-13.3512
14.78015,-4.897073,-0.02475964,-13.3512
14.80015,-4.8975,-0.0275943,-13.3512
14.82015,-4.897867,-0.0235393,-13.3512
14.84015,-4.898239,-0.02469511,-13.3512
14.86015,-4.898522,-0.02025095,-13.3512
14.88015,-4.89881,-0.02046761,-13.3512
14.90015,-4.899168,-0.02493076,-13.3512
14.92015,-4.899327,-0.01286727,-13.3512
14.94015,-4.899528,-0.01657771,-13.3512
14.96015,-4.899771,-0.0184039,-13.3512
14.98015,-4.900071,-0.02134824,-13.3512
15.00015,-4.90044,-0.02478337,-13.3512
15.02015,-4.900866,-0.02749768,-13.3512
15.04015,-4.90123,-0.02337563,-13.3512
15.06015,-4.901604,-0.02489413,-13.3512
15.08016,-4.901892,-0.02035335,-13.3512
15.10016,-4.902179,-0.02042699,-13.3512
15.12016,-4.902539,-0.02500778,-13.3512
15.14016,-4.902698,-0.01273772,-13.3512
15.16016,-4.902893,-0.01628573,-13.3512
15.18016,-4.903131,-0.01810606,-13.3512
15.20016,-4.90342,-0.02083912,-13.3512
15.22016,-4.903779,-0.02424763,-13.3512
15.24016,-4.904198,-0.02722718,-13.3512
15.26016,-4.904563,-0.02342218,-13.3512
15.28016,-4.904938,-0.02491732,-13.3512
15.30016,-4.905225,-0.02035269,-13.3512
15.32016,-4.905514,-0.02047944,-13.3512
15.34016,-4.905872,-0.02490318,-13.3512
15.36016,-4.90603,-0.01280755,-13.3512
15.38016,-4.906228,-0.01644112,-13.3512
15.40016,-4.906468,-0.0182559,-13.3512
15.42016,-4.906766,-0.02125973,-13.3512
15.44016,-4.907135,-0.0247684,-13.3512
15.46016,-4.907562,-0.02760512,-13.3512
15.48016,-4.907929,-0.02352425,-13.3512
15.50016,-4.908299,-0.02463914,-13.3512
15.52017,-4.908582,-0.02020523,-13.3512
15.54017,-4.908869,-0.02044134,-13.3512
15.56017,-4.909226,-0.02486852,-13.3512
15.58017,-4.909384,-0.01283917,-13.3512
15.60017,-4.909584,-0.0165389,-13.3512
15.62017,-4.909827,-0.01836923,-13.3512
15.64017,-4.910126,-0.02132793,-13.3512
15.66017,-4.910495,-0.02477008,-13.3512
15.68017,-4.910921,-0.02749583,-13.3512
15.70017,-4.911285,-0.02335683,-13.3512
15.72017,-4.911658,-0.02483693,-13.3512
15.74017,-4.911944,-0.02030839,-13.3512
15.76017,-4.912231,-0.02040234,-13.3512
15.78017,-4.91259,-0.02495623,-13.3512
15.80017,-4.912749,-0.01271953,-13.3512
15.82017,-4.912943,-0.01626818,-13.3512
15.84017,-4.91318,-0.01810329,-13.3512
15.86017,-4.913471,-0.02088602,-13.3512
15.88017,-4.913831,-0.02434105,-13.3512
15.90017,-4.914252,-0.02729805,-13.3512
15.92017,-4.914618,-0.02341783,-13.3512
15.94018,-4.914991,-0.02483635,-13.3512
15.96018,-4.915277,-0.02028504,-13.3512
15.98018,-4.915564,-0.02042772,-13.3512
16.00018,-4.915921,-0.02487133,-13.3512
16.02018,-4.916079,-0.01279609,-13.3512
16.04018,-4.916277,-0.01645747,-13.3512
16.06018,-4.916518,-0.01827249,-13.3512
16.08018,-4.916817,-0.02135059,-13.3512
16.10018,-4.917188,-0.02489153,-13.3512
16.12018,-4.917616,-0.02767371,-13.3512
16.14018,-4.917984,-0.02352248,-13.3512
16.16018,-4.918353,-0.02455248,-13.3512
16.18018,-4.918634,-0.02014317,-13.3512
16.20018,-4.91892,-0.02039747,-13.3512
16.22018,-4.919276,-0.0248327,-13.3512
16.24018,-4.919434,-0.01281397,-13.3512
16.26018,-4.919633,-0.01651961,-13.3512
16.28018,-4.919876,-0.01835614,-13.3512
16.30018,-4.920175,-0.02134965,-13.3512
16.32018,-4.920546,-0.02487554,-13.3512
16.34018,-4.920973,-0.02756047,-13.3512
16.36018,-4.921336,-0.02329654,-13.3512
16.38018,-4.921708,-0.0247528,-13.3512
16.40018,-4.921992,-0.02021118,-13.3512
16.42019,-4.922277,-0.02030137,-13.3512
16.44019,-4.922635,-0.02492392,-13.3512
16.46019,-4.922792,-0.01265703,-13.3512
16.48019,-4.922986,-0.01621008,-13.3512
16.50019,-4.923222,-0.01803394,-13.3512
16.52019,-4.92351,-0.02076776,-13.3512
16.54019,-4.923867,-0.02421412,-13.3512
16.56019,-4.924286,-0.02719809,-13.3512
16.58019,-4.92465,-0.02334715,-13.3512
16.60019,-4.925022,-0.02480406,-13.3512
16.62019,-4.925306,-0.02022329,-13.3512
16.64019,-4.925592,-0.02035455,-13.3512
16.66019,-4.925948,-0.02481762,-13.3512
16.68019,-4.926104,-0.01272827,-13.3512
16.70019,-4.926301,-0.01637188,-13.3512
16.72019,-4.92654,-0.01819518,-13.3512
16.74019,-4.926836,-0.02119398,-13.3512
16.76019,-4.927204,-0.02473778,-13.3512
16.78019,-4.92763,-0.02759102,-13.3512
16.80019,-4.927996,-0.02344844,-13.3512
16.82019,-4.928364,-0.02451898,-13.3512
16.84019,-4.928644,-0.02007064,-13.3512
16.8602,-4.928929,-0.02031469,-13.3512
16.8802,-4.929284,-0.02477291,-13.3512
16.9002,-4.929439,-0.01275922,-13.3512
16.9202,-4.929638,-0.01647668,-13.3512
16.9402,-4.929879,-0.0182993,-13.3512
16.9602,-4.930176,-0.02123182,-13.3512
16.9802,-4.930544,-0.02472357,-13.3512
17.0002,-4.93097,-0.02752446,-13.3512
17.0202,-4.931335,-0.02336603,-13.3512
17.0402,-4.931704,-0.02459054,-13.3512
17.0602,-4.931986,-0.02011329,-13.3512
17.0802,-4.93227,-0.02027896,-13.3512
17.1002,-4.932626,-0.0248374,-13.3512
17.1202,-4.932783,-0.01269652,-13.3512
17.1402,-4.932979,-0.01630633,-13.3512
17.1602,-4.933217,-0.01812068,-13.3512
17.1802,-4.93351,-0.02102783,-13.3512
17.2002,-4.933874,-0.02453986,-13.3512
17.2202,-4.934298,-0.02745777,-13.3512
17.2402,-4.934663,-0.02342421,-13.3512
17.2602,-4.935033,-0.0246073,-13.3512
17.2802,-4.935315,-0.02013507,-13.3512
17.30021,-4.9356,-0.02033909,-13.3512
17.32021,-4.935955,-0.02474943,-13.3512
17.34021,-4.936111,-0.0127501,-13.3512
17.36021,-4.936309,-0.01643983,-13.3512
17.38021,-4.93655,-0.01826188,-13.3512
17.40021,-4.936851,-0.02147458,-13.3512
17.42021,-4.937226,-0.02509288,-13.3512
17.44021,-4.937657,-0.0278144,-13.3512
17.46021,-4.938024,-0.02349396,-13.3512
17.48021,-4.938389,-0.02429256,-13.3512
17.50021,-4.938666,-0.01997319,-13.3512
17.52021,-4.93895,-0.02029216,-13.3512
17.54021,-4.939303,-0.02472553,-13.3512
17.56021,-4.939459,-0.01278371,-13.3512
17.58021,-4.939659,-0.016533,-13.3512
17.60021,-4.939902,-0.01836751,-13.3512
17.62021,-4.940204,-0.02151105,-13.3512
17.64021,-4.940578,-0.02505447,-13.3512
17.66021,-4.941009,-0.02774572,-13.3512
17.68021,-4.941375,-0.02339245,-13.3512
17.70021,-4.941741,-0.02440193,-13.3512
17.72021,-4.94202,-0.02000487,-13.3512
17.74022,-4.942302,-0.0202104,-13.3512
17.76022,-4.942657,-0.02481388,-13.3512
17.78022,-4.942814,-0.01266967,-13.3512
17.80022,-4.943009,-0.01628035,-13.3512
17.82022,-4.943247,-0.01812127,-13.3512
17.84022,-4.943542,-0.02110066,-13.3512
17.86022,-4.943907,-0.02464749,-13.3512
17.88022,-4.944333,-0.02753395,-13.3512
17.90022,-4.944698,-0.02342001,-13.3512
17.92022,-4.945066,-0.02449797,-13.3512
17.94022,-4.945346,-0.02005915,-13.3512
17.96022,-4.945631,-0.02028637,-13.3512
17.98022,-4.945984,-0.02470352,-13.3512
18.00022,-4.946139,-0.01272699,-13.3512
18.02022,-4.946337,-0.01643096,-13.3512
18.04022,-4.946578,-0.018255,-13.3512
18.06022,-4.946879,-0.02150376,-13.3512
18.08022,-4.947255,-0.02515435,-13.3512
18.10022,-4.947688,-0.02785888,-13.3512
18.12022,-4.948054,-0.02348268,-13.3512
18.14022,-4.948417,-0.02422038,-13.3512
18.16022,-4.948694,-0.019932,-13.3512
18.18023,-4.948977,-0.02025728,-13.3512
18.20023,-4.94933,-0.02468553,-13.3512
18.22023,-4.949484,-0.01276226,-13.3512
18.24023,-4.949684,-0.01652688,-13.3512
18.26023,-4.949927,-0.01836902,-13.3512
18.28023,-4.950231,-0.02158758,-13.3512
18.30023,-4.950607,-0.02516636,-13.3512
18.32023,-4.951039,-0.0278006,-13.3512
18.34023,-4.951404,-0.02337614,-13.3512
18.36023,-4.951768,-0.02429847,-13.3512
18.38023,-4.952046,-0.01993309,-13.3512
18.40023,-4.952328,-0.02016635,-13.3512
18.42023,-4.952682,-0.02476865,-13.3512
18.44023,-4.952838,-0.01263455,-13.3512
18.46023,-4.953032,-0.01623888,-13.3512
18.48023,-4.953269,-0.01808527,-13.3512
18.50023,-4.953563,-0.02108797,-13.3512
18.52023,-4.95393,-0.02467774,-13.3512
18.54023,-4.954356,-0.02755778,-13.3512
18.56023,-4.95472,-0.02339536,-13.3512
18.58023,-4.955087,-0.02443129,-13.3512
18.60023,-4.955366,-0.02001011,-13.3512
18.62024,-4.955649,-0.02024667,-13.3512
18.64024,-4.956002,-0.02467044,-13.3512
18.66024,-4.956157,-0.01271255,-13.3512
18.68024,-4.956355,-0.01641616,-13.3512
18.70024,-4.956595,-0.01824404,-13.3512
18.72024,-4.956898,-0.02156311,-13.3512
18.74024,-4.957274,-0.02520718,-13.3512
18.76024,-4.957707,-0.02788778,-13.3512
18.78024,-4.958074,-0.02346697,-13.3512
18.80024,-4.958436,-0.02413957,-13.3512
18.82024,-4.958711,-0.01988594,-13.3512
18.84024,-4.958992,-0.02022447,-13.3512
18.86024,-4.959345,-0.02465862,-13.3512
18.88024,-4.9595,-0.01275443,-13.3512
18.90024,-4.9597,-0.0165242,-13.3512
18.92024,-4.959943,-0.01836002,-13.3512
18.94024,-4.960247,-0.02163543,-13.3512
18.96024,-4.960625,-0.02523254,-13.3512
18.98024,-4.961058,-0.02785306,-13.3512
19.00024,-4.961422,-0.02336776,-13.3512
19.02024,-4.961785,-0.02421769,-13.3512
19.04025,-4.962061,-0.01987337,-13.3512
19.06025,-4.962342,-0.02011096,-13.3512
19.08025,-4.962695,-0.0247371,-13.3512
19.10025,-4.962851,-0.01263593,-13.3512
19.12025,-4.963046,-0.01626347,-13.3512
19.14025,-4.963283,-0.01810358,-13.3512
19.16025,-4.96358,-0.02120773,-13.3512
19.18025,-4.963949,-0.02480631,-13.3512
19.20025,-4.964376,-0.02763465,-13.3512
19.22025,-4.964742,-0.02340163,-13.3512
19.24025,-4.965107,-0.02433766,-13.3512
19.26025,-4.965384,-0.01993778,-13.3512
19.28025,-4.965666,-0.02019781,-13.3512
19.30025,-4.966018,-0.02462748,-13.3512
19.32025,-4.966172,-0.01268613,-13.3512
19.34025,-4.96637,-0.01640308,-13.3512
19.36025,-4.96661,-0.01822767,-13.3512
19.38025,-4.966913,-0.02156964,-13.3512
19.40025,-4.96729,-0.02526025,-13.3512
19.42025,-4.967724,-0.02790315,-13.3512
19.44025,-4.96809,-0.02344821,-13.3512
19.46025,-4.96845,-0.02408625,-13.3512
19.48026,-4.968725,-0.01986562,-13.3512
19.50026,-4.969007,-0.02020593,-13.3512
19.52026,-4.969359,-0.02464369,-13.3512
19.54026,-4.969513,-0.01274744,-13.3512
19.56026,-4.969713,-0.01651864,-13.3512
19.58026,-4.969956,-0.01836514,-13.3512
19.60026,-4.970263,-0.02172938,-13.3512
19.62026,-4.970642,-0.025304,-13.3512
19.64026,-4.971076,-0.02789627,-13.3512
19.66026,-4.97144,-0.02334556,-13.3512
19.68026,-4.971801,-0.02414788,-13.3512
19.70026,-4.972076,-0.0198309,-13.3512
19.72026,-4.972356,-0.02007635,-13.3512
19.74026,-4.972709,-0.0246997,-13.3512
19.76026,-4.972864,-0.0126057,-13.3512
19.78026,-4.973058,-0.01624478,-13.3512
19.80026,-4.973295,-0.01809843,-13.3512
19.82026,-4.973592,-0.02125631,-13.3512
19.84026,-4.973963,-0.02488197,-13.3512
19.86026,-4.974391,-0.02767965,-13.3512
19.88026,-4.974756,-0.0233873,-13.3512
19.90026,-4.97512,-0.02424262,-13.3512
19.92027,-4.975396,-0.01988186,-13.3512
19.94027,-4.975677,-0.02015273,-13.3512
19.96027,-4.976028,-0.02457809,-13.3512
19.98027,-4.976182,-0.01265942,-13.3512
20.00027,-4.976378,-0.01637836,-13.3512
20.02027,-4.976618,-0.01822051,-13.3512
20.04027,-4.976922,-0.02161813,-13.3512
20.06027,-4.977301,-0.02532917,-13.3512
20.08027,-4.977735,-0.02794953,-13.3512
20.10027,-4.978101,-0.0234344,-13.3512
20.12027,-4.97846,-0.0240251,-13.3512
20.14027,-4.978734,-0.01984866,-13.3512
20.16027,-4.979016,-0.02019256,-13.3512
20.18027,-4.979368,-0.0246426,-13.3512
20.20027,-4.979522,-0.01274373,-13.3512
20.22027,-4.979722,-0.01651978,-13.3512
20.24027,-4.979965,-0.01836373,-13.3512
20.26027,-4.980272,-0.02177829,-13.3512
20.28027,-4.980653,-0.02539687,-13.3512
20.30027,-4.981088,-0.02793653,-13.3512
20.32027,-4.981453,-0.0233978,-13.3512
20.34027,-4.981811,-0.02396901,-13.3512
20.36028,-4.982085,-0.01977594,-13.3512
20.38028,-4.982363,-0.02004528,-13.3512
20.40028,-4.982717,-0.02476007,-13.3512
20.42028,-4.982872,-0.0126369,-13.3512
20.44028,-4.983068,-0.01627161,-13.3512
20.46028,-4.983305,-0.0181127,-13.3512
20.48028,-4.983604,-0.02134639,-13.3512
20.50028,-4.983976,-0.02496266,-13.3512
20.52028,-4.984406,-0.02773313,-13.3512
20.54028,-4.98477,-0.02336086,-13.3512
20.56028,-4.985132,-0.02419087,-13.3512
20.58028,-4.985407,-0.01984206,-13.3512
20.60028,-4.985687,-0.02010901,-13.3512
20.62028,-4.986038,-0.02457955,-13.3512
20.64028,-4.986192,-0.01265968,-13.3512
20.66028,-4.986388,-0.0163749,-13.3512
20.68028,-4.986628,-0.01821156,-13.3512
20.70028,-4.986932,-0.02162868,-13.3512
20.72028,-4.987311,-0.02534376,-13.3512
20.74028,-4.987746,-0.02796476,-13.3512
20.76028,-4.988111,-0.02341405,-13.3512
20.78028,-4.988469,-0.02399665,-13.3512
20.80029,-4.988743,-0.01982805,-13.3512
20.82029,-4.989024,-0.02017856,-13.3512
20.84029,-4.989376,-0.02462488,-13.3512
20.86029,-4.98953,-0.01274353,-13.3512
20.88029,-4.98973,-0.01651722,-13.3512
20.90029,-4.989973,-0.01836221,-13.3512
20.92029,-4.990281,-0.02183525,-13.3512
20.94029,-4.990663,-0.02545527,-13.3512
20.96029,-4.991098,-0.02797832,-13.3512
20.98029,-4.991463,-0.02337232,-13.3512
21.00029,-4.991821,-0.02391887,-13.3512
21.02029,-4.992093,-0.01968448,-13.3512
21.04029,-4.99237,-0.01997788,-13.3512
21.06029,-4.992722,-0.02467534,-13.3512
21.08029,-4.992876,-0.01259455,-13.3512
21.10029,-4.993071,-0.01625741,-13.3512
21.12029,-4.993309,-0.01810794,-13.3512
21.14029,-4.993608,-0.0214214,-13.3512
21.16029,-4.993982,-0.02506889,-13.3512
21.18029,-4.994413,-0.02778733,-13.3512
21.20029,-4.994778,-0.02335997,-13.3512
21.22029,-4.995138,-0.02408704,-13.3512
21.2403,-4.995412,-0.01979175,-13.3512
21.2603,-4.995692,-0.02008486,-13.3512
21.2803,-4.996041,-0.02451307,-13.3512
21.3003,-4.996194,-0.01262772,-13.3512
21.3203,-4.99639,-0.0163611,-13.3512
21.3403,-4.99663,-0.01820028,-13.3512
21.3603,-4.996935,-0.0217185,-13.3512
21.3803,-4.997317,-0.0254733,-13.3512
21.4003,-4.997672,-0.02291526,-13.3512
21.4203,-4.998055,-0.02547763,-13.3512
21.4403,-4.998347,-0.0204698,-13.3512
21.4603,-4.998638,-0.02056487,-13.3512
21.4803,-4.998977,-0.02369258,-13.3512
21.5003,-4.999245,-0.01954395,-13.3512
21.5203,-4.999526,-0.02007416,-13.3512
21.5403,-4.999892,-0.02534564,-13.3512
21.5603,-5.000058,-0.01315258,-13.3512
21.5803,-5.000268,-0.01683657,-13.3512
21.6003,-5.000518,-0.01861438,-13.3512
21.6203,-5.000848,-0.02320467,-13.3512
21.6403,-5.001251,-0.02644697,-13.3512
21.66031,-5.001613,-0.02323951,-13.3512
21.68031,-5.001989,-0.02493237,-13.3512
21.70031,-5.002271,-0.02005295,-13.3512
21.72031,-5.002553,-0.02017508,-13.3512
21.74031,-5.002897,-0.02410367,-13.3512
21.76031,-5.003045,-0.01255161,-13.3512
21.78031,-5.003238,-0.01628488,-13.3512
21.80031,-5.003476,-0.01809654,-13.3512
21.82031,-5.003773,-0.02128343,-13.3512
21.84031,-5.004145,-0.02492654,-13.3512
21.86031,-5.004574,-0.02772112,-13.3512
21.88031,-5.004939,-0.02335526,-13.3512
21.90031,-5.005302,-0.02421626,-13.3512
21.92031,-5.005577,-0.0198143,-13.3512
21.94031,-5.005857,-0.02008612,-13.3512
21.96031,-5.006204,-0.02439532,-13.3512
21.98031,-5.006355,-0.01261163,-13.3512
22.00031,-5.006551,-0.01636299,-13.3512
22.02031,-5.006791,-0.01820706,-13.3512
22.04031,-5.007098,-0.02180739,-13.3512
22.06031,-5.007481,-0.02555323,-13.3512
22.08031,-5.007836,-0.02294168,-13.3512
22.10032,-5.008219,-0.02543727,-13.3512
22.12032,-5.00851,-0.0204314,-13.3512
22.14032,-5.0088,-0.02053377,-13.3512
22.16032,-5.009137,-0.02360082,-13.3512
22.18032,-5.009404,-0.01947388,-13.3512
22.20032,-5.009684,-0.0200226,-13.3512
22.22032,-5.010049,-0.02531935,-13.3512
22.24032,-5.010215,-0.01314135,-13.3512
22.26032,-5.010425,-0.01683155,-13.3512
22.28032,-5.010675,-0.01862538,-13.3512
22.30032,-5.011007,-0.02328143,-13.3512
22.32032,-5.01141,-0.02650714,-13.3512
22.34032,-5.011773,-0.02325594,-13.3512
22.36032,-5.012147,-0.02484873,-13.3512
22.38032,-5.012428,-0.01998852,-13.3512
22.40032,-5.012709,-0.02012944,-13.3512
22.42032,-5.013051,-0.02402945,-13.3512
22.44032,-5.013198,-0.01251635,-13.3512
22.46032,-5.013391,-0.01624754,-13.3512
22.48032,-5.013627,-0.01805645,-13.3512
22.50032,-5.013925,-0.02126281,-13.3512
22.52032,-5.014296,-0.0249484,-13.3512
22.54033,-5.014726,-0.02774377,-13.3512
22.56033,-5.015091,-0.02335493,-13.3512
22.58033,-5.015453,-0.02414097,-13.3512
22.60033,-5.015726,-0.01974846,-13.3512
22.62033,-5.016005,-0.02003613,-13.3512
22.64033,-5.016351,-0.02432323,-13.3512
22.66033,-5.016501,-0.01257984,-13.3512
22.68033,-5.016697,-0.0163464,-13.3512
22.70033,-5.016936,-0.01819526,-13.3512
22.72033,-5.017243,-0.02183594,-13.3512
22.74033,-5.017628,-0.02560091,-13.3512
22.76033,-5.017983,-0.02295183,-13.3512
22.78033,-5.018365,-0.02539182,-13.3512
22.80033,-5.018655,-0.0203878,-13.3512
22.82033,-5.018944,-0.02049184,-13.3512
22.84033,-5.01928,-0.0235302,-13.3512
22.86033,-5.019546,-0.01941998,-13.3512
22.88033,-5.019824,-0.01996821,-13.3512
22.90033,-5.020189,-0.02530138,-13.3512
22.92033,-5.020355,-0.01313977,-13.3512
22.94033,-5.020565,-0.01684245,-13.3512
22.96033,-5.020815,-0.01862454,-13.3512
22.98034,-5.021147,-0.02330311,-13.3512
23.00034,-5.021551,-0.02652647,-13.3512
23.02034,-5.021914,-0.02324881,-13.3512
23.04034,-5.022287,-0.02479893,-13.3512
23.06034,-5.022567,-0.01994462,-13.3512
23.08034,-5.022847,-0.02008522,-13.3512
23.10034,-5.023188,-0.02396989,-13.3512
23.12034,-5.023334,-0.0124785,-13.3512
23.14034,-5.023526,-0.01622236,-13.3512
23.16034,-5.023762,-0.01804334,-13.3512
23.18034,-5.024059,-0.02127571,-13.3512
23.20034,-5.024432,-0.02497876,-13.3512
23.22034,-5.024862,-0.02775723,-13.3512
23.24034,-5.025226,-0.02334078,-13.3512
23.26034,-5.025587,-0.02410452,-13.3512
23.28034,-5.02586,-0.0197507,-13.3512
23.30034,-5.026139,-0.02002709,-13.3512
23.32034,-5.026484,-0.02429366,-13.3512
23.34034,-5.026634,-0.01256879,-13.3512
23.36034,-5.02683,-0.01633564,-13.3512
23.38034,-5.027069,-0.01818958,-13.3512
23.40034,-5.027377,-0.02189334,-13.3512
23.42035,-5.027762,-0.02565967,-13.3512
23.44035,-5.028119,-0.02296203,-13.3512
23.46035,-5.0285,-0.02534258,-13.3512
23.48035,-5.028788,-0.0203328,-13.3512
23.50035,-5.029077,-0.02045391,-13.3512
23.52035,-5.029411,-0.02344473,-13.3512
23.54035,-5.029675,-0.01934358,-13.3512
23.56035,-5.029953,-0.01993102,-13.3512
23.58035,-5.030317,-0.02527946,-13.3512
23.60035,-5.030482,-0.01312613,-13.3512
23.62035,-5.030692,-0.01684213,-13.3512
23.64035,-5.030943,-0.01863445,-13.3512
23.66035,-5.031276,-0.02337778,-13.3512
23.68035,-5.031682,-0.02658793,-13.3512
23.70035,-5.032045,-0.02326801,-13.3512
23.72035,-5.032417,-0.02471237,-13.3512
23.74035,-5.032695,-0.01988029,-13.3512
23.76035,-5.032974,-0.02003734,-13.3512
23.78035,-5.033313,-0.0238868,-13.3512
23.80035,-5.033458,-0.01244198,-13.3512
23.82035,-5.033649,-0.01619257,-13.3512
23.84035,-5.033885,-0.01803192,-13.3512
23.86036,-5.034184,-0.02132264,-13.3512
23.88036,-5.034557,-0.02505641,-13.3512
23.90036,-5.034989,-0.02780841,-13.3512
23.92036,-5.035353,-0.02331871,-13.3512
23.94036,-5.035712,-0.02403474,-13.3512
23.96036,-5.035985,-0.01971911,-13.3512
23.98036,-5.036263,-0.02000883,-13.3512
24.00036,-5.036608,-0.02428208,-13.3512
24.02036,-5.036757,-0.01255859,-13.3512
24.04036,-5.036952,-0.01632358,-13.3512
24.06036,-5.037192,-0.0181867,-13.3512
24.08036,-5.037501,-0.02196114,-13.3512
24.10036,-5.037888,-0.02573302,-13.3512
24.12036,-5.038244,-0.02297413,-13.3512
24.14036,-5.038623,-0.02526322,-13.3512
24.16036,-5.03891,-0.02027845,-13.3512
24.18036,-5.039198,-0.0204187,-13.3512
24.20036,-5.039531,-0.02334881,-13.3512
24.22036,-5.039793,-0.01928462,-13.3512
24.24036,-5.04007,-0.01989077,-13.3512
24.26036,-5.040433,-0.02526382,-13.3512
24.28036,-5.040599,-0.01312357,-13.3512
24.30037,-5.040809,-0.0168397,-13.3512
24.32037,-5.041059,-0.01862271,-13.3512
24.34037,-5.041393,-0.02339299,-13.3512
24.36037,-5.041799,-0.026628,-13.3512
24.38037,-5.042162,-0.02326554,-13.3512
24.40037,-5.042533,-0.02466127,-13.3512
24.42037,-5.04281,-0.01982926,-13.3512
24.44037,-5.043088,-0.0200014,-13.3512
24.46037,-5.043426,-0.02380545,-13.3512
24.48037,-5.04357,-0.01241139,-13.3512
24.50037,-5.043761,-0.01616752,-13.3512
24.52037,-5.043996,-0.0180117,-13.3512
24.54037,-5.044295,-0.0213507,-13.3512
24.56037,-5.04467,-0.02511457,-13.3512
24.58037,-5.045102,-0.02784447,-13.3512
24.60037,-5.045465,-0.02331266,-13.3512
24.62037,-5.045824,-0.02398564,-13.3512
24.64037,-5.046096,-0.01970771,-13.3512
24.66037,-5.046374,-0.02000935,-13.3512
24.68037,-5.04672,-0.02428074,-13.3512
24.70037,-5.046869,-0.01256309,-13.3512
24.72038,-5.047065,-0.01634331,-13.3512
24.74038,-5.047305,-0.01819965,-13.3512
24.76038,-5.047615,-0.022039,-13.3512
24.78038,-5.048004,-0.02582699,-13.3512
24.80038,-5.048361,-0.02299546,-13.3512
24.82038,-5.048739,-0.02519988,-13.3512
